41.149764,-8.605413
41.152653,-8.631036
41.1174,-8.572041
41.150709,-8.625942
41.148801,-8.62542
41.154759,-8.553105
41.160375,-8.621973
41.154921,-8.648919
41.178546,-8.653617
41.16762,-8.634771
41.162832,-8.590437
41.142924,-8.607735
41.186484,-8.665686
41.156784,-8.612352
41.147919,-8.611614
41.183046,-8.598555
41.179653,-8.629146
41.159394,-8.638137
41.164137,-8.622954
41.17275,-8.612496
41.158854,-8.634519
41.159934,-8.640675
41.146425,-8.61768
41.197509,-8.662113
41.137578,-8.601192
41.185323,-8.623998
41.15457,-8.645796
41.148702,-8.597682
41.180877,-8.679429
41.147127,-8.61516
41.176152,-8.653257
41.153589,-8.604765
41.175837,-8.652708
41.15349,-8.606943
41.152536,-8.582598
41.142735,-8.61723
41.146191,-8.595666
41.153301,-8.670708
41.179059,-8.593065
41.15097,-8.604036
41.171175,-8.636319
41.15673,-8.622828
41.158746,-8.633277
41.167368,-8.59806
41.165091,-8.599734
41.173029,-8.626815
41.156235,-8.594298
41.167719,-8.64261
41.164398,-8.624475
41.171265,-8.601426
41.160762,-8.628462
41.149386,-8.588322
41.152383,-8.627247
41.148333,-8.624745
41.153436,-8.607267
41.16249,-8.62101
41.153463,-8.609517
41.163498,-8.627643
41.143239,-8.605215
41.15925,-8.608302
41.16258,-8.618688
41.145471,-8.610876
41.169249,-8.606313
41.163471,-8.586081
41.151816,-8.609742
41.143158,-8.609472
41.177214,-8.614089
41.147487,-8.621496
41.148369,-8.624556
41.165019,-8.590977
41.145822,-8.579295
41.177538,-8.588079
41.147793,-8.63442
41.158854,-8.635842
41.157027,-8.628903
41.196753,-8.588673
41.189202,-8.601255
41.147244,-8.602236
41.149278,-8.620776
41.152473,-8.628957
41.20128,-8.54883
41.180373,-8.690436
41.149944,-8.610219
41.146641,-8.60949
41.154705,-8.609355
41.16222,-8.611317
41.164353,-8.581194
41.158611,-8.629524
41.148279,-8.608158
41.18463,-8.608383
41.157504,-8.636517
41.179671,-8.629083
41.136714,-8.635662
41.168304,-8.589204
41.148792,-8.614251
41.162895,-8.608986
41.148531,-8.624988
41.149764,-8.605656
41.157891,-8.62794
41.17806,-8.642484
41.149584,-8.673615
41.173353,-8.623566
41.152212,-8.628777
41.15556,-8.646957
41.130531,-8.606457
41.16159,-8.684991
41.163363,-8.583579
41.155344,-8.610039
41.146182,-8.611065
41.16267,-8.590797
41.173731,-8.605449
41.170941,-8.604927
41.174352,-8.610705
41.148702,-8.607897
41.168943,-8.622018
41.169051,-8.590338
41.152023,-8.631378
41.163453,-8.616564
41.143734,-8.633421
41.138244,-8.611218
41.161563,-8.603847
41.16042,-8.649162
41.165595,-8.645526
41.15322,-8.670555
41.157243,-8.628354
41.17734,-8.568027
41.209677,-8.626131
41.151771,-8.621262
41.154327,-8.621019
41.152734,-8.631828
41.160258,-8.642664
41.155596,-8.627463
41.150817,-8.597844
41.148225,-8.658828
41.159997,-8.604468
41.173038,-8.587233
41.162256,-8.632665
41.152032,-8.626122
41.16303,-8.620812
41.143545,-8.641692
41.154372,-8.614251
41.169699,-8.645076
41.153544,-8.608878
41.14602,-8.612622
41.171328,-8.604594
41.145336,-8.610939
41.151384,-8.614782
41.148054,-8.623404
41.152842,-8.637543
41.141241,-8.572644
41.146155,-8.619066
41.179347,-8.570853
41.169906,-8.642916
41.152662,-8.636679
41.166567,-8.585442
41.14764,-8.609805
41.145993,-8.612361
41.163498,-8.627616
41.148981,-8.607735
41.151033,-8.606664
41.172165,-8.630721
41.175945,-8.652708
41.146596,-8.611146
41.156433,-8.594532
41.166162,-8.597574
41.143284,-8.605323
41.162787,-8.60283
41.152437,-8.635302
41.117265,-8.606529
41.166531,-8.626815
41.154588,-8.595423
41.129514,-8.635716
41.232726,-8.621829
41.165685,-8.588709
41.157261,-8.610165
41.1498,-8.605458
41.157684,-8.60904
41.155848,-8.645526
41.166648,-8.591697
41.148108,-8.655219
41.148846,-8.600553
41.144319,-8.60472
41.148009,-8.547705
41.163039,-8.598249
41.145525,-8.603487
41.155713,-8.62119
41.154723,-8.626923
41.173029,-8.626932
41.165109,-8.610966
41.168079,-8.641053
41.143284,-8.610363
41.148234,-8.644572
41.15349,-8.596215
41.151609,-8.628921
41.156334,-8.594559
41.14485,-8.604585
41.152023,-8.632854
41.143149,-8.608581
41.162643,-8.609166
41.154057,-8.613279
41.156568,-8.622432
41.157774,-8.607024
41.143743,-8.580501
41.149557,-8.627598
41.194431,-8.590878
41.14845,-8.610813
41.15691,-8.628453
41.160258,-8.623152
41.172885,-8.6274
41.157909,-8.649342
41.163012,-8.624772
41.179374,-8.630109
41.162094,-8.598078
41.157252,-8.652366
41.167611,-8.568738
41.20209,-8.653878
41.152635,-8.596791
41.151573,-8.642043
41.159223,-8.600193
41.162256,-8.607492
41.180697,-8.649126
41.147928,-8.632188
41.152698,-8.632134
41.153463,-8.650584
41.148153,-8.651601
41.173731,-8.608779
41.170797,-8.636985
41.163147,-8.634978
41.162661,-8.620794
41.150403,-8.600103
41.145354,-8.61093
41.147091,-8.608707
41.149638,-8.578719
41.147424,-8.588997
41.145012,-8.610939
41.148027,-8.608347
41.145336,-8.639856
41.13522,-8.618355
41.140395,-8.580969
41.152608,-8.631522
41.147919,-8.663364
41.175108,-8.656146
41.145039,-8.577837
41.159349,-8.623449
41.147442,-8.608878
41.148081,-8.59914
41.148162,-8.612631
41.147586,-8.621613
41.146263,-8.618625
41.15349,-8.607951
41.176125,-8.650917
41.148135,-8.643519
41.149305,-8.642088
41.12496,-8.636004
41.145831,-8.600292
41.169699,-8.593758
41.23728,-8.670258
41.14278,-8.607906
41.144067,-8.617185
41.161257,-8.649531
41.172894,-8.605107
41.15988,-8.595504
41.167377,-8.59806
41.152437,-8.628678
41.179716,-8.622198
41.137443,-8.614422
41.153643,-8.60796
41.184297,-8.556912
41.146803,-8.609103
41.160429,-8.643654
41.158089,-8.650863
41.140467,-8.615934
41.148045,-8.635599
41.141088,-8.617833
41.160762,-8.604342
41.180751,-8.658756
41.156919,-8.628498
41.148558,-8.598627
41.141106,-8.614674
41.170977,-8.58618
41.15187,-8.628912
41.14332,-8.6175
41.171193,-8.593848
41.149908,-8.610246
41.163489,-8.627652
41.128902,-8.610273
41.155911,-8.670978
41.182407,-8.677206
41.165577,-8.599023
41.148297,-8.608113
41.178834,-8.569827
41.161509,-8.650233
41.159484,-8.625033
41.171004,-8.604864
41.171319,-8.612757
41.163237,-8.620839
41.156955,-8.64144
41.153409,-8.599122
41.157324,-8.609274
41.180382,-8.585676
41.145534,-8.610885
41.162409,-8.608977
41.153391,-8.654904
41.147829,-8.662968
41.155038,-8.582994
41.164146,-8.606277
41.169681,-8.596782
41.152194,-8.627805
41.143455,-8.613198
41.167602,-8.58789
41.170392,-8.606448
41.178897,-8.656515
41.175486,-8.613792
41.153076,-8.609985
41.155128,-8.645355
41.161446,-8.581374
41.159484,-8.601093
41.153571,-8.607546
41.166999,-8.654013
41.169096,-8.606394
41.184279,-8.643051
41.148387,-8.606421
41.148297,-8.636904
41.160402,-8.607906
41.147676,-8.579727
41.160879,-8.606592
41.147892,-8.588682
41.150601,-8.621136
41.176584,-8.544465
41.164821,-8.614854
41.178483,-8.584281
41.153535,-8.609949
41.143374,-8.605215
41.16078,-8.595441
41.158053,-8.649432
41.191884,-8.592507
41.172741,-8.680428
41.152617,-8.634015
41.160042,-8.609985
41.162328,-8.61615
41.165523,-8.640108
41.152707,-8.621532
41.163966,-8.624844
41.160879,-8.596206
41.152113,-8.627067
41.152473,-8.637606
41.160132,-8.603559
41.151897,-8.625969
41.154894,-8.621055
41.117418,-8.59581
41.175837,-8.650449
41.150889,-8.593515
41.154858,-8.599437
41.165199,-8.598123
41.151366,-8.625924
41.155191,-8.612631
41.399325,-8.749431
41.152473,-8.636067
41.154075,-8.642205
41.160258,-8.555337
41.15673,-8.612442
41.164713,-8.608491
41.163615,-8.620641
41.144616,-8.627292
41.158125,-8.598861
41.14584,-8.601831
41.17284,-8.624358
41.164398,-8.627193
41.162832,-8.620758
41.160951,-8.658396
41.179158,-8.652546
41.143221,-8.605296
41.169006,-8.650791
41.150349,-8.610372
41.153553,-8.621028
41.14719,-8.632665
41.143878,-8.641962
41.136804,-8.628732
41.154228,-8.613648
41.154102,-8.613819
41.143131,-8.61705
41.170824,-8.646525
41.157864,-8.630334
41.139945,-8.601516
41.162202,-8.591274
41.154417,-8.552106
41.16123,-8.639082
41.181687,-8.648217
41.146938,-8.657469
41.165901,-8.640468
41.145201,-8.604459
41.153571,-8.640414
41.152599,-8.631252
41.134176,-8.584578
41.155443,-8.613342
41.15349,-8.606475
41.181831,-8.597304
41.162508,-8.618346
41.163201,-8.627571
41.148711,-8.648955
41.152437,-8.628336
41.147667,-8.622063
41.169519,-8.603523
41.152734,-8.632143
41.168043,-8.625366
41.155344,-8.613288
41.166702,-8.606556
41.14836,-8.637642
41.148468,-8.631459
41.158818,-8.644428
41.152932,-8.637498
41.151645,-8.610201
41.139081,-8.637048
41.188635,-8.666973
41.169879,-8.645454
41.141277,-8.607681
41.14899,-8.59734
41.154327,-8.613792
41.15961,-8.612496
41.164353,-8.60634
41.157603,-8.627895
41.144436,-8.639721
41.15178,-8.632863
41.163705,-8.633538
41.164101,-8.606358
41.176251,-8.651097
41.186475,-8.665686
41.17356,-8.608194
41.133807,-8.609985
41.151645,-8.644392
41.185368,-8.587008
41.149431,-8.603784
41.170806,-8.60499
41.147973,-8.623233
41.149026,-8.671347
41.158728,-8.640954
41.171211,-8.646984
41.147334,-8.607834
41.163831,-8.619822
41.188617,-8.600067
41.188536,-8.668926
41.152608,-8.596764
41.168763,-8.639721
41.1651,-8.630658
41.152509,-8.636202
41.168385,-8.643483
41.174649,-8.594028
41.149512,-8.611209
41.113161,-8.581455
41.166801,-8.626068
41.176899,-8.668557
41.161779,-8.610858
41.15205,-8.647389
41.204259,-8.643042
41.146326,-8.629479
41.152653,-8.621199
41.158197,-8.630829
41.160879,-8.628327
41.162868,-8.62083
41.162508,-8.636013
41.18328,-8.622666
41.147208,-8.620434
41.171508,-8.605854
41.148819,-8.602056
41.182866,-8.600454
41.16843,-8.625213
41.165964,-8.647605
41.17347,-8.622486
41.158935,-8.64801
41.153427,-8.60652
41.158971,-8.628885
41.164731,-8.631837
41.158611,-8.623665
41.184216,-8.579799
41.150961,-8.602641
41.148099,-8.651313
41.159007,-8.635824
41.153481,-8.640441
41.160312,-8.604306
41.149332,-8.603685
41.158917,-8.683326
41.15124,-8.656974
41.164542,-8.610777
41.163048,-8.635347
41.147838,-8.599842
41.137317,-8.62893
41.146029,-8.611362
41.146083,-8.610957
41.171391,-8.594028
41.141412,-8.613144
41.153571,-8.650539
41.150322,-8.591877
41.170797,-8.60508
41.170518,-8.623017
41.158026,-8.630298
41.147055,-8.632782
41.124744,-8.608959
41.14773,-8.622549
41.147514,-8.603496
41.165964,-8.598051
